Company_Name,Category,Address,Url,Latitude,Longitude,State,Territory
Sciencenter,Gym,"RW8P+RP5, Khoyathong, Thangmeiband, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Sciencenter/data=!4m5!3m4!1s0x374927a555555555:0xc62395e9d9d5ea3d!8m2!3d24.8170111!4d93.9368439?authuser=0&hl=en&rclk=1,24.8170111,93.9368439,Manipur,East
Rnold's apartment,Fitness center,"thongju part 2, Imphal, Manipur 795003, India",https://www.google.co.kr/maps/place/Rnold's+apartment/data=!4m5!3m4!1s0x374925d841c822d7:0x9aabb237ce6b6973!8m2!3d24.756221!4d93.935376?authuser=0&hl=en&rclk=1,24.756221,93.935376,Manipur,East
Major Khul,Gym,"RW7P+8X9, Majorkhul, Thangal Bazar, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Major+Khul/data=!4m5!3m4!1s0x374927ccc6e231d9:0x1e9d5504f931981e!8m2!3d24.8132911!4d93.9374811?authuser=0&hl=en&rclk=1,24.8132911,93.9374811,Manipur,East
Real Fitness Center,Gym,"QWMQ+F5W, Makha Leirak, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/Real+Fitness+Center/data=!4m5!3m4!1s0x374927d790790745:0x8c2923e727fe3479!8m2!3d24.7837448!4d93.9379566?authuser=0&hl=en&rclk=1,24.7837448,93.9379566,Manipur,East
YVO Gym,Gym,"SH 10, Hiyanglam, Manipur 795103, India",https://www.google.co.kr/maps/place/YVO+Gym/data=!4m5!3m4!1s0x374939324cf57869:0x9adc4c592491c692!8m2!3d24.5247047!4d93.9326773?authuser=0&hl=en&rclk=1,24.5247047,93.9326773,Manipur,East
LEISHANGTHEM,Gym,"Unnamed Road, Thoudam, Manipur 795138, India",https://www.google.co.kr/maps/place/LEISHANGTHEM/data=!4m5!3m4!1s0x37493af3dde51f07:0x445b218a1b900923!8m2!3d24.6231027!4d93.9313977?authuser=0&hl=en&rclk=1,24.6231027,93.9313977,Manipur,East
Sangaifit 7 clan,Gym,"Mani Tower, 1st Floor, above presto, opposite Little kingdom, Thangal Bazar, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Sangaifit+7+clan/data=!4m5!3m4!1s0x374927f8f648980b:0xb6ba1b44abef63d8!8m2!3d24.809648!4d93.9345743?authuser=0&hl=en&rclk=1,24.809648,93.9345743,Manipur,East
SS NUTRITIONS,Fitness center,"RW3F+538, Sagolband, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/SS+NUTRITIONS/data=!4m5!3m4!1s0x374927700cc1803b:0xef326dffeefadd96!8m2!3d24.8029038!4d93.9227065?authuser=0&hl=en&rclk=1,24.8029038,93.9227065,Manipur,East
RDSBA,Gym,"RX32+843, Angom Colony, Imphal, Manipur 795005, India",https://www.google.co.kr/maps/place/RDSBA/data=!4m5!3m4!1s0x374926fe47ed3899:0x44fc2793849abd30!8m2!3d24.8032736!4d93.9503025?authuser=0&hl=en&rclk=1,24.8032736,93.9503025,Manipur,East
Broken Barriers Fitness Studio,Gym,"Moirangkhom Chingakham, Nongthomba, India",https://www.google.co.kr/maps/place/Broken+Barriers+Fitness+Studio/data=!4m5!3m4!1s0x374927935c874263:0xdde8e553653cf700!8m2!3d24.7923358!4d93.9412064?authuser=0&hl=en&rclk=1,24.7923358,93.9412064,Manipur,East
L Sanjeet's Residential,Gym,"Chingamakha, Imphal, Manipur 795158, India",https://www.google.co.kr/maps/place/L+Sanjeet's+Residential/data=!4m5!3m4!1s0x3749274e69f6a1c7:0xc36db4f6d7faa7c0!8m2!3d24.7732421!4d93.9315575?authuser=0&hl=en&rclk=1,24.7732421,93.9315575,Manipur,East
state trianing centre,Gym,"F3XG+94F, Chandel, Manipur 795135, India",https://www.google.co.kr/maps/place/state+trianing+centre/data=!4m5!3m4!1s0x37491566b0000001:0xa719e063fe0d7fae!8m2!3d24.4984397!4d94.0752949?authuser=0&hl=en&rclk=1,24.4984397,94.0752949,Manipur,East
THE FIT,Fitness center,"NH-102, AH2, Meira Paibi, Thoubal, Manipur 795138, India",https://www.google.co.kr/maps/place/THE+FIT/data=!4m5!3m4!1s0x37493d52f785f35b:0x82b40329a39561b1!8m2!3d24.6386115!4d94.0012463?authuser=0&hl=en&rclk=1,24.6386115,94.0012463,Manipur,East
Fitness centre,Gym,"Uyal, Awang Leikai, Manipur 795138, India",https://www.google.co.kr/maps/place/Fitness+centre/data=!4m5!3m4!1s0x37493d5f263f198f:0xf585d5313e3813cc!8m2!3d24.6233314!4d94.0450202?authuser=0&hl=en&rclk=1,24.6233314,94.0450202,Manipur,East
Chingoi Fitness,Fitness center,"Napet Palli - Andro Rd, Huikap, Manipur 795149, India",https://www.google.co.kr/maps/place/Chingoi+Fitness/data=!4m5!3m4!1s0x374923c68680ef97:0xf2fb9de19edbfaf1!8m2!3d24.7007098!4d94.0242751?authuser=0&hl=en&rclk=1,24.7007098,94.0242751,Manipur,East
PINK WISH ZUMBA,Fitness center,"RW3M+G9Q, Wahengbam Leikai, Sagolband, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/PINK+WISH+ZUMBA/data=!4m5!3m4!1s0x37492787399588cd:0x224de4fdd380757b!8m2!3d24.8038376!4d93.9334977?authuser=0&hl=en&rclk=1,24.8038376,93.9334977,Manipur,East
Shivfit 7 Clan,Fitness center,"Nagamapal Phougeishangbam Leikai, Thangmeiband, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Shivfit+7+Clan/data=!4m5!3m4!1s0x374927320073bb37:0x78650225c9771e31!8m2!3d24.814243!4d93.9367728?authuser=0&hl=en&rclk=1,24.814243,93.9367728,Manipur,East
CLEOPATRA FC,Gym,"Nambol, Manipur 795134, India",https://www.google.co.kr/maps/place/CLEOPATRA+FC/data=!4m5!3m4!1s0x37492fb736e20899:0x90347b0507a09e5d!8m2!3d24.7016298!4d93.8146526?authuser=0&hl=en&rclk=1,24.7016298,93.8146526,Manipur,East
Takwa Field,Gym,"HXJH+6XG, Tentha, Manipur 795148, India",https://www.google.co.kr/maps/place/Takwa+Field/data=!4m5!3m4!1s0x37493bf05ec0246b:0x83133343be4430ac!8m2!3d24.5805585!4d93.979957?authuser=0&hl=en&rclk=1,24.5805585,93.979957,Manipur,East
Gunilal,Gym,"RX22+WFP, Angom Colony, Imphal, Manipur 795005, India",https://www.google.co.kr/maps/place/Gunilal/data=!4m5!3m4!1s0x374926fe642e6bf5:0x609fd4e0e330a652!8m2!3d24.8023499!4d93.951213?authuser=0&hl=en&rclk=1,24.8023499,93.951213,Manipur,East
STAY FIT GYM,Gym,"Part I, Mamang Leikai, Khangabok, Manipur 795138, India",https://www.google.co.kr/maps/place/STAY+FIT+GYM/data=!4m5!3m4!1s0x37493db0204889f5:0x1da5dfcf8cd33799!8m2!3d24.6178815!4d94.0172152?authuser=0&hl=en&rclk=1,24.6178815,94.0172152,Manipur,East
Laitonjam Gym Hall,Gym,"PR7W+MRF, Nambol Laitonjam, Manipur 795134, India",https://www.google.co.kr/maps/place/Laitonjam+Gym+Hall/data=!4m5!3m4!1s0x37492ef512a5c399:0xa44647896611e0d8!8m2!3d24.7141961!4d93.8470582?authuser=0&hl=en&rclk=1,24.7141961,93.8470582,Manipur,East
Super Gym Khurai,Gym,"Khurai Thongam Leikai, Imphal, Manipur 795005, India",https://www.google.co.kr/maps/place/Super+Gym+Khurai/data=!4m5!3m4!1s0x37492783b0167b97:0x8c3898c8cc1876f1!8m2!3d24.8262708!4d93.9789143?authuser=0&hl=en&rclk=1,24.8262708,93.9789143,Manipur,East
Nongmaithem Nandini Devi,Gym,"KMC road, Sugnu-Imphal Rd, Kakching, Manipur 795103, India",https://www.google.co.kr/maps/place/Nongmaithem+Nandini+Devi/data=!4m5!3m4!1s0x374938c48483db77:0xffd2038eec0bf109!8m2!3d24.5054463!4d93.9728701?authuser=0&hl=en&rclk=1,24.5054463,93.9728701,Manipur,East
Ikop Gym,Gym,"Khongmanung Rd, Thoudam, Manipur 795138, India",https://www.google.co.kr/maps/place/Ikop+Gym/data=!4m5!3m4!1s0x37493bdac6bdf155:0xee0bcce1c68a95da!8m2!3d24.6243453!4d93.9320463?authuser=0&hl=en&rclk=1,24.6243453,93.9320463,Manipur,East
"Weight Lifting Gymnasium,Nachou",Gym,"Mayai Leikai Rd, Nachou, Khoijuman Khullen, Manipur 795126, India","https://www.google.co.kr/maps/place/Weight+Lifting+Gymnasium,Nachou/data=!4m5!3m4!1s0x37493372cce52b0f:0xb13c77ab657ec118!8m2!3d24.595755!4d93.775703?authuser=0&hl=en&rclk=1",24.595755,93.775703,Manipur,East
AD Fitness Center,Gym,"WRRR+JMQ, Leimakhong, Manipur 795107, India",https://www.google.co.kr/maps/place/AD+Fitness+Center/data=!4m5!3m4!1s0x3748d7c89948ba0f:0x17ab9d7d4b6c2f42!8m2!3d24.94159!4d93.8417223?authuser=0&hl=en&rclk=1,24.94159,93.8417223,Manipur,East
Hiyanglam Eda Gym,Gym,"Hiyanglam, Manipur 795103, India",https://www.google.co.kr/maps/place/Hiyanglam+Eda+Gym/data=!4m5!3m4!1s0x374938359cfa91d3:0x5a05bb324ec8f6ab!8m2!3d24.5177215!4d93.9258863?authuser=0&hl=en&rclk=1,24.5177215,93.9258863,Manipur,East
Monster Gym,Gym,"Takhellambam Konjil, Manipur 795009, India",https://www.google.co.kr/maps/place/Monster+Gym/data=!4m5!3m4!1s0x37492fa3f82d13a1:0x28b7bb1904e99eab!8m2!3d24.6997713!4d93.9037856?authuser=0&hl=en&rclk=1,24.6997713,93.9037856,Manipur,East
PERFECT NUTRITION AND FITNESS CENTRE,Gym,"near citizens club, Konjeng Poila Leikai, Soibam Leikai, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/PERFECT+NUTRITION+AND+FITNESS+CENTRE/data=!4m5!3m4!1s0x37492717d16ab5a7:0x76469b7482398dd2!8m2!3d24.8121318!4d93.953413?authuser=0&hl=en&rclk=1,24.8121318,93.953413,Manipur,East
Village fitness & gym hub,Gym,"Molnom, Churachandpur, Manipur 795128, India",https://www.google.co.kr/maps/place/Village+fitness+%26+gym+hub/data=!4m5!3m4!1s0x374eb3c1cd38bbe5:0x23075180cf84221!8m2!3d24.3736216!4d93.7092432?authuser=0&hl=en&rclk=1,24.3736216,93.7092432,Manipur,East
Sudhir Gym,Gym,"795138, Thoudam Leikai Rd, Yanglem Leikai, Manipur 795134, India",https://www.google.co.kr/maps/place/Sudhir+Gym/data=!4m5!3m4!1s0x37493a94cc0cc3b3:0x2bb576343b915f56!8m2!3d24.6354378!4d93.926407?authuser=0&hl=en&rclk=1,24.6354378,93.926407,Manipur,East
Good-Life Nutrition & Fitness Centre,Gym,"Wangkhei Angom Leikai, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Good-Life+Nutrition+%26+Fitness+Centre/data=!4m5!3m4!1s0x374926fee47415bb:0x2fbe2f13e4be4fea!8m2!3d24.8008543!4d93.9499229?authuser=0&hl=en&rclk=1,24.8008543,93.9499229,Manipur,East
KFC Kangleipak Fitness Centre,Gym,"Naidu Complex, 795008, Singjamei, Imphal, Manipur 795008, India",https://www.google.co.kr/maps/place/KFC+Kangleipak+Fitness+Centre/data=!4m5!3m4!1s0x3749265d6344883d:0xaee6803a18392203!8m2!3d24.7817221!4d93.9386985?authuser=0&hl=en&rclk=1,24.7817221,93.9386985,Manipur,East
YVA Fitness Center,Gym,"M227+VM5, Kshetrileikai, Thoubal, Manipur 795138, India",https://www.google.co.kr/maps/place/YVA+Fitness+Center/data=!4m5!3m4!1s0x37493cced92f586b:0x94a5f862ccf3664d!8m2!3d24.6521429!4d94.0142443?authuser=0&hl=en&rclk=1,24.6521429,94.0142443,Manipur,East
NGL(Nongpok Gym Lourembam) Football ground and Fitness Center,Gym,"Market Shed, Lourembam, Manipur 795149, India",https://www.google.co.kr/maps/place/NGL(Nongpok+Gym+Lourembam)+Football+ground+and+Fitness+Center/data=!4m5!3m4!1s0x374917e0b6d3382f:0xe6963c68d4e14781!8m2!3d24.6366806!4d94.0742024?authuser=0&hl=en&rclk=1,24.6366806,94.0742024,Manipur,East
Lamlong Turf Ground,Gym,"RX52+M66, Soibam Leikai, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Lamlong+Turf+Ground/data=!4m5!3m4!1s0x3749275d56a0f157:0xc14a0dfe44a61b6f!8m2!3d24.8091587!4d93.9505001?authuser=0&hl=en&rclk=1,24.8091587,93.9505001,Manipur,East
Noor Msjid,Gym,"Khelakhong Rd, Irong Chesaba, Manipur 795132, India",https://www.google.co.kr/maps/place/Noor+Msjid/data=!4m5!3m4!1s0x37493a5e715a3cb1:0x4ee339a5ef38d60f!8m2!3d24.6102162!4d93.9282653?authuser=0&hl=en&rclk=1,24.6102162,93.9282653,Manipur,East
Jannatwale Masjid,Gym,"bazaar, Lilong Haoreibi Leihaokhong, Lilong Chajing, Manipur 795130, India",https://www.google.co.kr/maps/place/Jannatwale+Masjid/data=!4m5!3m4!1s0x3749250873946c9d:0x53b590139f897bb1!8m2!3d24.7086085!4d93.9364619?authuser=0&hl=en&rclk=1,24.7086085,93.9364619,Manipur,East
Meerenkhomba House,Gym,"khurai konsam leikai, Imphal, Manipur 795010, India",https://www.google.co.kr/maps/place/Meerenkhomba+House/data=!4m5!3m4!1s0x3749271d2dc2a3ab:0xe8437ca53c8587e0!8m2!3d24.8354831!4d93.9745489?authuser=0&hl=en&rclk=1,24.8354831,93.9745489,Manipur,East
D' hang-out Gym /The hang-out Gym,Gym,"Tedim Road Nehru Marg- Tiddim road Junction, New bazar, above ubi atm Above ubi atm, near saulim restaurant, Manipur 795128, India",https://www.google.co.kr/maps/place/D'+hang-out+Gym+%2FThe+hang-out+Gym/data=!4m5!3m4!1s0x374eb251f09dfa75:0x8cdc3126cc152247!8m2!3d24.3419391!4d93.6981091?authuser=0&hl=en&rclk=1,24.3419391,93.6981091,Manipur,East
Bearded Brothers Gym (BB Gym),Gym,"Khergao Rd, Imphal, Manipur 795005, India",https://www.google.co.kr/maps/place/Bearded+Brothers+Gym+(BB+Gym)/data=!4m5!3m4!1s0x374927460eeb81e9:0xd4756d9c2c559a49!8m2!3d24.7920611!4d93.9684645?authuser=0&hl=en&rclk=1,24.7920611,93.9684645,Manipur,East
GYC FOOTBALL GROUND,Gym,"G2QR+FH4, Khongjom, Manipur 795148, India",https://www.google.co.kr/maps/place/GYC+FOOTBALL+GROUND/data=!4m5!3m4!1s0x37493e43aaaaaaab:0x7932d0f0c367de0f!8m2!3d24.5386284!4d94.0414456?authuser=0&hl=en&rclk=1,24.5386284,94.0414456,Manipur,East
SAI Comp. Phubala,Gym,"GQQ5+3GV, Phubala, Manipur 795126, India",https://www.google.co.kr/maps/place/SAI+Comp.+Phubala/data=!4m5!3m4!1s0x374935e5d0ffb4a5:0xe815ebab1787b570!8m2!3d24.53774!4d93.7587847?authuser=0&hl=en&rclk=1,24.53774,93.7587847,Manipur,East
DD Fitness Centre,Gym,"XVGQ+7PW, Kanglatongbi, Manipur 795107, India",https://www.google.co.kr/maps/place/DD+Fitness+Centre/data=!4m5!3m4!1s0x3748d19eaad2f769:0x7dd60bfe517ad655!8m2!3d24.9757451!4d93.8893231?authuser=0&hl=en&rclk=1,24.9757451,93.8893231,Manipur,East
Aslam singamayum residents,Gym,"Lilong Chingkham Makha Idiga Rd, Chingkham Kabui, Haoreibi, Manipur 795009, India",https://www.google.co.kr/maps/place/Aslam+singamayum+residents/data=!4m5!3m4!1s0x37492549b6738d39:0x82fff816ae45adb1!8m2!3d24.6800391!4d93.9403295?authuser=0&hl=en&rclk=1,24.6800391,93.9403295,Manipur,East
Seva fitness and Gym Centre,Gym,"Moirang Palli Rd, Part II, Khangabok, Manipur 795138, India",https://www.google.co.kr/maps/place/Seva+fitness+and+Gym+Centre/data=!4m5!3m4!1s0x37493d6ec66f40fd:0x40a2ee0f27450fa7!8m2!3d24.6082732!4d94.0077654?authuser=0&hl=en&rclk=1,24.6082732,94.0077654,Manipur,East
Dr. Aslam Plot,Gym,"Lilong Usoipokpi, Manipur 795130, India",https://www.google.co.kr/maps/place/Dr.+Aslam+Plot/data=!4m5!3m4!1s0x374925dd796c53d7:0xa8a91a6a780ac7a6!8m2!3d24.6820763!4d93.9452364?authuser=0&hl=en&rclk=1,24.6820763,93.9452364,Manipur,East
K K,Muay Thai boxing gym,"Thanga Samukol, Thanga, Manipur 795133, India",https://www.google.co.kr/maps/place/K+K/data=!4m5!3m4!1s0x3749357665cc11cf:0x3a0392a481da4afc!8m2!3d24.535061!4d93.822772?authuser=0&hl=en&rclk=1,24.535061,93.822772,Manipur,East
ISA Lampak,Gym,"Lourembam Leikai, Laishram Leikai, Manipur 795140, India",https://www.google.co.kr/maps/place/ISA+Lampak/data=!4m5!3m4!1s0x3749263fbc47a811:0xd5bd0d7bd0e839ff!8m2!3d24.7837167!4d93.9251673?authuser=0&hl=en&rclk=1,24.7837167,93.9251673,Manipur,East
SALAI BODY SCULPTURE,Gym,"QWX9+CF8, Sagolband, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/SALAI+BODY+SCULPTURE/data=!4m5!3m4!1s0x37492764eef0044b:0x73c492a927919619!8m2!3d24.7985409!4d93.9187044?authuser=0&hl=en&rclk=1,24.7985409,93.9187044,Manipur,East
RESHAPE NUTRITION CENTER,Gym,"HQG7+6WJ, Ningthoukhong, Manipur 795126, India",https://www.google.co.kr/maps/place/RESHAPE+NUTRITION+CENTER/data=!4m5!3m4!1s0x3749336089819185:0xce30567cc45e3251!8m2!3d24.5755899!4d93.7647613?authuser=0&hl=en&rclk=1,24.5755899,93.7647613,Manipur,East
Ts Angkham Residence,Gym,"82G2+F6Q, Chandel, Manipur 795127, India",https://www.google.co.kr/maps/place/Ts+Angkham+Residence/data=!4m5!3m4!1s0x37494397999f229b:0xdb61a8f98b33f1b1!8m2!3d24.3262003!4d94.0006003?authuser=0&hl=en&rclk=1,24.3262003,94.0006003,Manipur,East
Vahneiting,Gym,"MW74+FGJ, Yumnam Huidrom, Manipur 795001, India",https://www.google.co.kr/maps/place/Vahneiting/data=!4m5!3m4!1s0x3749255555555555:0x2e9caa860d3b8a81!8m2!3d24.6637173!4d93.9062688?authuser=0&hl=en&rclk=1,24.6637173,93.9062688,Manipur,East
Geljang Brazil Ground,Gym,"VR95+R25, Kangchup Geljang, Manipur 795146, India",https://www.google.co.kr/maps/place/Geljang+Brazil+Ground/data=!4m5!3m4!1s0x3748d5cdc65b5069:0xf81837b870e63bf9!8m2!3d24.8695243!4d93.8076247?authuser=0&hl=en&rclk=1,24.8695243,93.8076247,Manipur,East
Yoga Centre,Yoga studio,"Kongpal, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Yoga+Centre/data=!4m5!3m4!1s0x374926e16025a9c9:0x89c6ad0f6072846e!8m2!3d24.8001747!4d93.9623666?authuser=0&hl=en&rclk=1,24.8001747,93.9623666,Manipur,East
Pradyumna das,Yoga studio,"Kalibari road, Majorkhul, Thangal Bazar, Imphal, Manipur 795001, India",https://www.google.co.kr/maps/place/Pradyumna+das/data=!4m5!3m4!1s0x374927f54641121f:0x3b327e795cf3e2fa!8m2!3d24.8121937!4d93.9361963?authuser=0&hl=en&rclk=1,24.8121937,93.9361963,Manipur,East
CHEIRAOCHING KAPHAM,Physical fitness program,"Thangmeiband - Cheiraoching Rd, Thangmeiband Sinam Leikai, Thangmeiband, Imphal, Manipur 795004, India",https://www.google.co.kr/maps/place/CHEIRAOCHING+KAPHAM/data=!4m5!3m4!1s0x374927f5bdb5085d:0xc67aa300ddb4d059!8m2!3d24.8288172!4d93.9357714?authuser=0&hl=en&rclk=1,24.8288172,93.9357714,Manipur,East
Pk diagnostics,Gym,"MWG2+4VM, Wangoi, Manipur 795009, India",https://www.google.co.kr/maps/place/Pk+diagnostics/data=!4m5!3m4!1s0x37492ffebad16e1b:0x1559156bf28082a4!8m2!3d24.6753332!4d93.9021679?authuser=0&hl=en&rclk=1,24.6753332,93.9021679,Manipur,East
Kb Gym Nongangkhong TBL,Gym,"JXQR+87G, Maning Lairak, Nongangkhong, Thoubal, Manipur 795138, India",https://www.google.co.kr/maps/place/Kb+Gym+Nongangkhong+TBL/data=!4m5!3m4!1s0x37493d43583cd6e3:0xb79068f4d50caa55!8m2!3d24.6383189!4d93.9906891?authuser=0&hl=en&rclk=1,24.6383189,93.9906891,Manipur,East
Haokip Veng Play Ground,Gym,"RW2V+7X7, Angom Colony, Haokip Veng, Manipur 795005, India",https://www.google.co.kr/maps/place/Haokip+Veng+Play+Ground/data=!4m5!3m4!1s0x3749274a6d13184d:0xc634d8b1a394a0c1!8m2!3d24.8006644!4d93.9449139?authuser=0&hl=en&rclk=1,24.8006644,93.9449139,Manipur,East
DAYANANDA ENTERPRISES (DE10),Gym,"MVVX+468, Makha Leikai, Samurou, Manipur 795009, India",https://www.google.co.kr/maps/place/DAYANANDA+ENTERPRISES+(DE10)/data=!4m5!3m4!1s0x37492f7147e878a9:0x62db56e6c5854751!8m2!3d24.6927957!4d93.8980792?authuser=0&hl=en&rclk=1,24.6927957,93.8980792,Manipur,East
MSR Fitness Centre,Gym,"Upper Republic, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/MSR+Fitness+Centre/data=!4m5!3m4!1s0x374d94c74bc9edaf:0x202b320c309a8f09!8m2!3d23.7215319!4d92.7191548?authuser=0&hl=en&rclk=1,23.7215319,92.7191548,Mizoram,East
Mizoram WeighLifting Academy,Gym,"Ramhlun Sport Complex Rd, Ramhlun Venglai, Chaltlang, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/Mizoram+WeighLifting+Academy/data=!4m5!3m4!1s0x374deb323f109793:0xddcd37316547a27!8m2!3d23.743949!4d92.7267671?authuser=0&hl=en&rclk=1,23.743949,92.7267671,Mizoram,East
Slick Fitness Gym,Gym,"Bungkawn Damveng Rd, Khatla, Bungkawn Veng, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Slick+Fitness+Gym/data=!4m5!3m4!1s0x374d94bc5fd5d797:0x782a4666537493d!8m2!3d23.7203004!4d92.7109472?authuser=0&hl=en&rclk=1,23.7203004,92.7109472,Mizoram,East
Ramhlun Gymn,Gym,"Ramhlun Sport Complex Rd, Ramhlun Vengthar, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/Ramhlun+Gymn/data=!4m5!3m4!1s0x374deb323b04f41f:0xa96bb0d7e681a72b!8m2!3d23.7444102!4d92.7265348?authuser=0&hl=en&rclk=1,23.7444102,92.7265348,Mizoram,East
Gym,Gym,"Lunglei, Venglai, Mizoram, India",https://www.google.co.kr/maps/place/Gym/data=!4m5!3m4!1s0x374d41c708c4018d:0x25a03a37318b19a3!8m2!3d22.8908273!4d92.7435267?authuser=0&hl=en&rclk=1,22.8908273,92.7435267,Mizoram,East
BHHO Fitness centre,Gym,"Chanmari, Aizawl, Mizoram 796007, India",https://www.google.co.kr/maps/place/BHHO+Fitness+centre/data=!4m5!3m4!1s0x374deb3568f5e585:0x1db727ed1952b3ba!8m2!3d23.741166!4d92.7189891?authuser=0&hl=en&rclk=1,23.741166,92.7189891,Mizoram,East
Undivided fitness centre,Gym,"North, Zemabawk, Aizawl, Mizoram 796017, India",https://www.google.co.kr/maps/place/Undivided+fitness+centre/data=!4m5!3m4!1s0x374debbb69414edb:0xa64fac02abcdfada!8m2!3d23.7405712!4d92.7484784?authuser=0&hl=en&rclk=1,23.7405712,92.7484784,Mizoram,East
Slick Gym SBFG,Gym,"PPC7+7X8, Khatla, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Slick+Gym+SBFG/data=!4m5!3m4!1s0x374d94bec46e8fe1:0x450afc3a0b2a8451!8m2!3d23.72067!4d92.7149541?authuser=0&hl=en&rclk=1,23.72067,92.7149541,Mizoram,East
JSJ FitPro Gym,Gym,"Peter St, Khatla, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/JSJ+FitPro+Gym/data=!4m5!3m4!1s0x374d94bf7bdcd9b1:0xde585bcc5320e8f3!8m2!3d23.7192451!4d92.7177741?authuser=0&hl=en&rclk=1,23.7192451,92.7177741,Mizoram,East
Active Gym & Fitness,Gym,"Y-146; 2/A. Siampuii sailo colony, Luangmual Rd, Vengthlang, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/Active+Gym+%26+Fitness/data=!4m5!3m4!1s0x374deb370132be77:0xe8a2d6c8a18b84a4!8m2!3d23.740118!4d92.700754?authuser=0&hl=en&rclk=1,23.740118,92.700754,Mizoram,East
Physique,Gym,"Zarkawt Main Rd, Chaltlang, Aizawl, Mizoram 796007, India",https://www.google.co.kr/maps/place/Physique/data=!4m5!3m4!1s0x374d94b53ef3738d:0x15b6e6fce018e312!8m2!3d23.7382585!4d92.7168082?authuser=0&hl=en&rclk=1,23.7382585,92.7168082,Mizoram,East
Divine Health & Fitness,Gym,"MX96+GQX, Venghlui, Keifang, Mizoram 796261, India",https://www.google.co.kr/maps/place/Divine+Health+%26+Fitness/data=!4m5!3m4!1s0x374db775ed2fe047:0x27807115f3745a64!8m2!3d23.6688577!4d92.9619698?authuser=0&hl=en&rclk=1,23.6688577,92.9619698,Mizoram,East
venglai gym,Gymnastics center,"VPRV+8F3, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/venglai+gym/data=!4m5!3m4!1s0x374d40d12f11b1a7:0x519df412b4f715a7!8m2!3d22.8907545!4d92.7436588?authuser=0&hl=en&rclk=1,22.8907545,92.7436588,Mizoram,East
Reborn Gym,Fitness center,"Bethel Rd, Khatla, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Reborn+Gym/data=!4m5!3m4!1s0x374d94bc318c30a3:0x5407a0aaa1033d49!8m2!3d23.7193123!4d92.7128412?authuser=0&hl=en&rclk=1,23.7193123,92.7128412,Mizoram,East
Eagle Fitness Gym,Gym,"Ramhlun South, Chaltlang, Aizawl, Mizoram 796007, India",https://www.google.co.kr/maps/place/Eagle+Fitness+Gym/data=!4m5!3m4!1s0x374debe50048ec09:0x53e05a3933dcae00!8m2!3d23.7419835!4d92.7237139?authuser=0&hl=en&rclk=1,23.7419835,92.7237139,Mizoram,East
RB MMA AND FITNESS GYM,Gym,"D-87, Electric Veng, Aizawl, Mizoram 796007, India",https://www.google.co.kr/maps/place/RB+MMA+AND+FITNESS+GYM/data=!4m5!3m4!1s0x374d955d06e957cd:0x31c9af1c24ea89be!8m2!3d23.7365957!4d92.718666?authuser=0&hl=en&rclk=1,23.7365957,92.718666,Mizoram,East
Active Gym & Fitness,Gym,"Luangmual, Chhangurkawn, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/Active+Gym+%26+Fitness/data=!4m5!3m4!1s0x374deb549ce93bd5:0xec89d8228152cb3d!8m2!3d23.7401507!4d92.7007572?authuser=0&hl=en&rclk=1,23.7401507,92.7007572,Mizoram,East
BHHO,Gym,"1st floor, D-34 Chanmari, Ramhlun Road, Treasury Square, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/BHHO/data=!4m5!3m4!1s0x374d94c7ffa5e2d9:0x3558ae02f35e9bf8!8m2!3d23.7411555!4d92.7190659?authuser=0&hl=en&rclk=1,23.7411555,92.7190659,Mizoram,East
Monster Gym,Gym,"near st joseph hss, Bawngkawn, Aizawl, Mizoram 796017, India",https://www.google.co.kr/maps/place/Monster+Gym/data=!4m5!3m4!1s0x374dead5aa45c6a9:0x428c16cd736e1999!8m2!3d23.7567209!4d92.730419?authuser=0&hl=en&rclk=1,23.7567209,92.730419,Mizoram,East
