Company_Name,Category,Address,Url,Latitude,Longitude,State,Territory
E.S.I. Dispensary rudrapur,Hospital,"123, EWS-514, Dashmesh Nagar Rd, near HOLI CHOWK, Awas Vikas, Rudrapur, Uttarakhand 263153, India",https://www.google.co.kr/maps/place/E.S.I.+Dispensary+rudrapur/data=!4m5!3m4!1s0x39a07fe82787c175:0xad55957b357c7be4!8m2!3d28.9845974!4d79.4028577?authuser=0&hl=en&rclk=1,28.9845974,79.4028577,Uttarakhand,North
ESIC Dispensary,Hospital,"Bazpur - Kundeshwari Link Rd, Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/ESIC+Dispensary/data=!4m5!3m4!1s0x390a42537056a827:0xfa34b5098b9e5a26!8m2!3d29.1999294!4d78.9763826?authuser=0&hl=en&rclk=1,29.1999294,78.9763826,Uttarakhand,North
District Hospital,Government hospital,"Gopeshwar Chamoli Rd, near Head Post Office, Gopeshwar, Uttarakhand 246401, India",https://www.google.co.kr/maps/place/District+Hospital/data=!4m5!3m4!1s0x3909d458913abc09:0x94b91733f52fefc2!8m2!3d30.4100855!4d79.3201357?authuser=0&hl=en&rclk=1,30.4100855,79.3201357,Uttarakhand,North
The Medicity,Hospital,"Teen pani, Bigbara, Uttarakhand 263153, India",https://www.google.co.kr/maps/place/The+Medicity/data=!4m5!3m4!1s0x39a07faede8837c5:0x3f4d55c8362d55ca!8m2!3d28.960434!4d79.4172096?authuser=0&hl=en&rclk=1,28.960434,79.4172096,Uttarakhand,North
Sahota Super Speciality Hospital & Trauma Centre,Private hospital,"bus stand, Opp Jaspur, Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/Sahota+Super+Speciality+Hospital+%26+Trauma+Centre/data=!4m5!3m4!1s0x390a43bce217771d:0xabd437d3527b46a0!8m2!3d29.204841!4d78.9543886?authuser=0&hl=en&rclk=1,29.204841,78.9543886,Uttarakhand,North
L D Bhatt Govt. Hospital,Government hospital,"Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/L+D+Bhatt+Govt.+Hospital/data=!4m5!3m4!1s0x390a43c893e99387:0x17ad2264496f2f4e!8m2!3d29.2191283!4d78.963885?authuser=0&hl=en&rclk=1,29.2191283,78.963885,Uttarakhand,North
St Mary's Hospital Bazpur,Hospital,"545P+HWW, Mundia Kalan, Uttarakhand 263401, India",https://www.google.co.kr/maps/place/St+Mary's+Hospital+Bazpur/data=!4m5!3m4!1s0x390a658a23121b0b:0x8694199584a3bfae!8m2!3d29.1589836!4d79.1373429?authuser=0&hl=en&rclk=1,29.1589836,79.1373429,Uttarakhand,North
Amrit Hospital,Hospital,"National Highway 74, Gandhi Colony, Rudrapur, Uttarakhand 244923, India",https://www.google.co.kr/maps/place/Amrit+Hospital/data=!4m5!3m4!1s0x39a07f92f11e1027:0x595fd9c2f6388133!8m2!3d28.9718221!4d79.3944648?authuser=0&hl=en&rclk=1,28.9718221,79.3944648,Uttarakhand,North
Mela Hospital,General hospital,"Bypass Rd, Brhumpuri, Industrial Area, Haridwar, Uttarakhand 249401, India",https://www.google.co.kr/maps/place/Mela+Hospital/data=!4m5!3m4!1s0x39094700b4fed7df:0x5f7a7bab2319fbdc!8m2!3d29.9515122!4d78.1579603?authuser=0&hl=en&rclk=1,29.9515122,78.1579603,Uttarakhand,North
Maharaja Agrasen Hospital,Hospital,"Agrasen nagar, Kichha Rd, Rudrapur, Uttarakhand 263153, India",https://www.google.co.kr/maps/place/Maharaja+Agrasen+Hospital/data=!4m5!3m4!1s0x39a07f43acb55fb9:0xfa6da83d26d7364e!8m2!3d28.9649888!4d79.4057487?authuser=0&hl=en&rclk=1,28.9649888,79.4057487,Uttarakhand,North
Bhagwati Hospital,Hospital,"No:325, Chaomandi, Roorkee, Uttarakhand 247667, India",https://www.google.co.kr/maps/place/Bhagwati+Hospital/data=!4m5!3m4!1s0x390eb381874f3edd:0xe56190285a1ff669!8m2!3d29.8690547!4d77.8800201?authuser=0&hl=en&rclk=1,29.8690547,77.8800201,Uttarakhand,North
New Dev Bhoomi Hospital,General hospital,"Plot.173, Ranipur More, New Haridwar Colony, Prem Nagar Ashram, Jwalapur, Uttarakhand 249410, India",https://www.google.co.kr/maps/place/New+Dev+Bhoomi+Hospital/data=!4m5!3m4!1s0x39094647c2da807f:0x3c578fb0bfce8e62!8m2!3d29.9316276!4d78.1352082?authuser=0&hl=en&rclk=1,29.9316276,78.1352082,Uttarakhand,North
Metro Hospital & Heart Institute Haridwar Uttarakhand,Private hospital,"Plot No. F - 1, Sector 6A, SIDCUL Sector 8A, Road, Integrated Industrial Estate, BHEL Township, Haridwar, Uttarakhand 249403, India",https://www.google.co.kr/maps/place/Metro+Hospital+%26+Heart+Institute+Haridwar+Uttarakhand/data=!4m5!3m4!1s0x390949a0b0f46407:0x354376b826c28afd!8m2!3d29.9671832!4d78.0624588?authuser=0&hl=en&rclk=1,29.9671832,78.0624588,Uttarakhand,North
Atul Hospital,Hospital,"Jagatpura, Uttarakhand 263153, India",https://www.google.co.kr/maps/place/Atul+Hospital/data=!4m5!3m4!1s0x39a07fe9015b3369:0x186a7605be7b30ba!8m2!3d28.981246!4d79.397619?authuser=0&hl=en&rclk=1,28.981246,79.397619,Uttarakhand,North
Sood Hospital,Private hospital,"NH 74, Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/Sood+Hospital/data=!4m5!3m4!1s0x390a43baea555555:0xb2a144a8c6751087!8m2!3d29.2047895!4d78.9498574?authuser=0&hl=en&rclk=1,29.2047895,78.9498574,Uttarakhand,North
JEEVANDEEP HOSPITAL,Private hospital,"OPP. P.A.C 31 Battalion , Dashmesh Nagar, Gate, Bareilly - Nainital Rd, Awas Vikas, Rudrapur, Uttarakhand 263153, India",https://www.google.co.kr/maps/place/JEEVANDEEP+HOSPITAL/data=!4m5!3m4!1s0x39a07feb78da6047:0xd5b6ae1a7f32649b!8m2!3d28.9845558!4d79.4004377?authuser=0&hl=en&rclk=1,28.9845558,79.4004377,Uttarakhand,North
Singh Nursing Home,Hospital,"Government Hospital, Ram Nagar Road Behind Hero Motorcorp Showroom In Front Of, Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/Singh+Nursing+Home/data=!4m5!3m4!1s0x390a433021940173:0x4acdf6f3bf742610!8m2!3d29.217432!4d78.9656929?authuser=0&hl=en&rclk=1,29.217432,78.9656929,Uttarakhand,North
Primary Hospital,Government hospital,"Q5R5+7HQ, Nail, Uttarakhand 263665, India",https://www.google.co.kr/maps/place/Primary+Hospital/data=!4m5!3m4!1s0x3909f7b1fe681b75:0xdf7e64afc5efc019!8m2!3d29.7907027!4d79.158979?authuser=0&hl=en&rclk=1,29.7907027,79.158979,Uttarakhand,North
"Maharaja Agrasen Hospital, Rudrapur",Hospital,"Kichha Rd, Agrasen nagar, Rudrapur, Uttarakhand 244923, India","https://www.google.co.kr/maps/place/Maharaja+Agrasen+Hospital,+Rudrapur/data=!4m5!3m4!1s0x39a07f9a51cb8a67:0x682b80d9bae327aa!8m2!3d28.9638702!4d79.4062454?authuser=0&hl=en&rclk=1",28.9638702,79.4062454,Uttarakhand,North
Coronation Hospital,Hospital,"Dalanwala, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Coronation+Hospital/data=!4m5!3m4!1s0x390929b6f7e74bdf:0x7b1ca50c30dcf738!8m2!3d30.3207041!4d78.0574377?authuser=0&hl=en&rclk=1,30.3207041,78.0574377,Uttarakhand,North
Sahota Super Speciality Hospital,Hospital,"Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/Sahota+Super+Speciality+Hospital/data=!4m5!3m4!1s0x390a43b9ef2a8e23:0x6e3d7a3145263118!8m2!3d29.2104094!4d78.9618701?authuser=0&hl=en&rclk=1,29.2104094,78.9618701,Uttarakhand,North
CHAMUNDA SURGICAL AND LAPROSCOPIC CENTRE PVT LTD,Hospital,"RAMNAGAR ROAD, Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/CHAMUNDA+SURGICAL+AND+LAPROSCOPIC+CENTRE+PVT+LTD/data=!4m5!3m4!1s0x390a43cedc8ac92f:0x117dde28e3280a76!8m2!3d29.2222725!4d78.9661907?authuser=0&hl=en&rclk=1,29.2222725,78.9661907,Uttarakhand,North
Panday medicos,Medical Center,"Bhikyasan-Ramnagar Rd, Bhatrojkhan, Uttarakhand 263646, India",https://www.google.co.kr/maps/place/Panday+medicos/data=!4m5!3m4!1s0x390a079055bbd335:0x7baeacd354160a89!8m2!3d29.5947394!4d79.3012402?authuser=0&hl=en&rclk=1,29.5947394,79.3012402,Uttarakhand,North
Bhaskar Clinic,Doctor,"9FH7+JGF, Tallital, Nainital, Uttarakhand 263002, India",https://www.google.co.kr/maps/place/Bhaskar+Clinic/data=!4m5!3m4!1s0x39a0a1fbcc662939:0x1c9698fccd62967b!8m2!3d29.3790551!4d79.463786?authuser=0&hl=en&rclk=1,29.3790551,79.463786,Uttarakhand,North
Shri Mahant Indiresh Hospital,General hospital,"Kedarpur Village Rd, Industrial Area, Govt.Industrial Estate, Patel Nagar, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Shri+Mahant+Indiresh+Hospital/data=!4m5!3m4!1s0x3909294e64e20bcd:0x2fab582f139ab49e!8m2!3d30.3045349!4d78.020813?authuser=0&hl=en&rclk=1,30.3045349,78.020813,Uttarakhand,North
CHC Govt Hospital Kichha,Hospital,"WG69+77V, Kichha, Uttarakhand 263148, India",https://www.google.co.kr/maps/place/CHC+Govt+Hospital+Kichha/data=!4m5!3m4!1s0x39a07b7f2074ba13:0xb21d296c472ad6fa!8m2!3d28.910727!4d79.5181759?authuser=0&hl=en&rclk=1,28.910727,79.5181759,Uttarakhand,North
Kanishk Surgical & Super Specialty Hospital Dehradun,Hospital,"Kanishk Hospital - I.S.B.T Road, Main, Haridwar Bypass Rd, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Kanishk+Surgical+%26+Super+Specialty+Hospital+Dehradun/data=!4m5!3m4!1s0x3909290e5cbf5b4b:0xd8f45e2570309ed3!8m2!3d30.291778!4d78.050745?authuser=0&hl=en&rclk=1,30.291778,78.050745,Uttarakhand,North
Mahajan Hospital,Hospital,"Bhurarani Rd, Rudrapur, Uttarakhand 263153, India",https://www.google.co.kr/maps/place/Mahajan+Hospital/data=!4m5!3m4!1s0x39a07ff45dce4245:0xc6b16d8711611841!8m2!3d28.9769348!4d79.3844195?authuser=0&hl=en&rclk=1,28.9769348,79.3844195,Uttarakhand,North
B.D. Pathak Hospital,Hospital,"Nainital Road,Near s.g.a.d Complex, Rudrapur (Dist, Uttarakhand 263153, India",https://www.google.co.kr/maps/place/B.D.+Pathak+Hospital/data=!4m5!3m4!1s0x39a07f9389d9ae8f:0x4780e060d38d4890!8m2!3d28.98142!4d79.399283?authuser=0&hl=en&rclk=1,28.98142,79.399283,Uttarakhand,North
Kailash Hospital Dehradun,Private hospital,"Main, Haridwar Rd, Jogiwala, Chowk, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Kailash+Hospital+Dehradun/data=!4m5!3m4!1s0x3909291d803e913d:0x5eb935d7a20054eb!8m2!3d30.2882875!4d78.0642021?authuser=0&hl=en&rclk=1,30.2882875,78.0642021,Uttarakhand,North
Jeevan rekha hospital,Hospital,"Unnamed Road, Kachnalgaji, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/Jeevan+rekha+hospital/data=!4m5!3m4!1s0x390a4319833eb713:0xd9a63c2952cdfd07!8m2!3d29.2366389!4d78.9648158?authuser=0&hl=en&rclk=1,29.2366389,78.9648158,Uttarakhand,North
Bombay Hospital New Address,Hospital,"Bombay Hospital, Awas Vikas, Rudrapur, Uttarakhand 263153, India",https://www.google.co.kr/maps/place/Bombay+Hospital+New+Address/data=!4m5!3m4!1s0x39a07faa7cb563bb:0x68a6ebbb35a4a40b!8m2!3d28.9868278!4d79.4022998?authuser=0&hl=en&rclk=1,28.9868278,79.4022998,Uttarakhand,North
Kasturi Devi Hospital,Hospital,"bus stand, Moradabad road Near Jaspur, Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/Kasturi+Devi+Hospital/data=!4m5!3m4!1s0x390a43bd042ea9a1:0x47ef8c4befa2d26a!8m2!3d29.2049515!4d78.9505925?authuser=0&hl=en&rclk=1,29.2049515,78.9505925,Uttarakhand,North
himalaya hospital,Hospital,"nearby Reliance petrol pump, Bazpur, Uttarakhand 262401, India",https://www.google.co.kr/maps/place/himalaya+hospital/data=!4m5!3m4!1s0x390a65d8f27a3975:0x8f09549733f819d6!8m2!3d29.1499336!4d79.140244?authuser=0&hl=en&rclk=1,29.1499336,79.140244,Uttarakhand,North
Govt. Combined Hospital,Hospital,"6QFM+3RP, Srinagar, Uttarakhand 246174, India",https://www.google.co.kr/maps/place/Govt.+Combined+Hospital/data=!4m5!3m4!1s0x3909a58436aa0281:0x4126f8c788223719!8m2!3d30.2227013!4d78.7845804?authuser=0&hl=en&rclk=1,30.2227013,78.7845804,Uttarakhand,North
Anita Memorial Nursing Home,Hospital,"Chaiti Mela Marg, Ujjain, Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/Anita+Memorial+Nursing+Home/data=!4m5!3m4!1s0x390a42540180d7af:0x977feefe9493e114!8m2!3d29.1990121!4d78.9796269?authuser=0&hl=en&rclk=1,29.1990121,78.9796269,Uttarakhand,North
Children's Nursing Home,Hospital,"6X88+W2W, Bazpur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/Children's+Nursing+Home/data=!4m5!3m4!1s0x390a43c84e547663:0x76966691236475bf!8m2!3d29.2173597!4d78.9650749?authuser=0&hl=en&rclk=1,29.2173597,78.9650749,Uttarakhand,North
Synergy Institute of Medical Sciences,Hospital,"Canal Rd, P.O, Ballupur, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Synergy+Institute+of+Medical+Sciences/data=!4m5!3m4!1s0x39092a06b4301195:0x7a8d8a16414d26bb!8m2!3d30.3372316!4d78.0132456?authuser=0&hl=en&rclk=1,30.3372316,78.0132456,Uttarakhand,North
Jawahar Lal Nehru District Hospital,Hospital,"XCC2+FR6, Rudrapur, Uttarakhand 263153, India",https://www.google.co.kr/maps/place/Jawahar+Lal+Nehru+District+Hospital/data=!4m5!3m4!1s0x39a07f9591994e8b:0xc4c09665cff2171f!8m2!3d28.971158!4d79.402008?authuser=0&hl=en&rclk=1,28.971158,79.402008,Uttarakhand,North
Additional Primary Health Centre,Hospital,"CCMJ+7X5, Pipalkoti, Uttarakhand 246472, India",https://www.google.co.kr/maps/place/Additional+Primary+Health+Centre/data=!4m5!3m4!1s0x39a77f66644efdb3:0xa7b9c4dc978932de!8m2!3d30.4331316!4d79.4324807?authuser=0&hl=en&rclk=1,30.4331316,79.4324807,Uttarakhand,North
Local Hospital,Hospital,"36, EC Road, Race Course, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Local+Hospital/data=!4m5!3m4!1s0x390929b9048fb1b3:0x663087e04bcf9cef!8m2!3d30.3196636!4d78.0503486?authuser=0&hl=en&rclk=1,30.3196636,78.0503486,Uttarakhand,North
ECHS Polyclinic,Hospital,"XCV3+P6C, Jagatpura, Uttarakhand 263153, India",https://www.google.co.kr/maps/place/ECHS+Polyclinic/data=!4m5!3m4!1s0x39a07fde271ac1f1:0x9e9eaccfa1064443!8m2!3d28.9943064!4d79.4030026?authuser=0&hl=en&rclk=1,28.9943064,79.4030026,Uttarakhand,North
Hospital,Hospital,"XWXG+PQ2, Diyori, Uttarakhand 262308, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x39a057be9ac4c1e9:0xb4551a403daa6993!8m2!3d28.9992582!4d79.9268779?authuser=0&hl=en&rclk=1,28.9992582,79.9268779,Uttarakhand,North
Hospital,Hospital,"34C8+26H, Gayan Khera, Uttarakhand 262309, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x39a1001407fa5107:0xdc5f93af802bd6ad!8m2!3d29.0700593!4d80.1156048?authuser=0&hl=en&rclk=1,29.0700593,80.1156048,Uttarakhand,North
District Hospital,Government hospital,"Off, Old Tehri Rd, Baurari, New Tehri, Uttarakhand 249001, India",https://www.google.co.kr/maps/place/District+Hospital/data=!4m5!3m4!1s0x39091d7d8c4cc053:0x22bb1eced749512a!8m2!3d30.3802056!4d78.4370562?authuser=0&hl=en&rclk=1,30.3802056,78.4370562,Uttarakhand,North
heath sub center,Hospital,"QRMV+RH2, Jhabiran, Uttarakhand 247656, India",https://www.google.co.kr/maps/place/heath+sub+center/data=!4m5!3m4!1s0x390eb206eaaaaaab:0xca0620612128578b!8m2!3d29.7845095!4d77.843875?authuser=0&hl=en&rclk=1,29.7845095,77.843875,Uttarakhand,North
Uttaranchal hospital,Hospital,"Uttaranchal hospital, Mazri Grant, Uttarakhand 248140, India",https://www.google.co.kr/maps/place/Uttaranchal+hospital/data=!4m5!3m4!1s0x39093bf78d49e82f:0x400a9020c087740f!8m2!3d30.1466639!4d78.1493281?authuser=0&hl=en&rclk=1,30.1466639,78.1493281,Uttarakhand,North
INFECTIOUS DISEASE HOSPITAL,Hospital,"826H+X8P, Bhandari Bagh, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/INFECTIOUS+DISEASE+HOSPITAL/data=!4m5!3m4!1s0x3909298e54eee3eb:0x41c538835e02d4d7!8m2!3d30.3124646!4d78.0283415?authuser=0&hl=en&rclk=1,30.3124646,78.0283415,Uttarakhand,North
Hospital,Hospital,"Shaheed Sunil Kandpal Motorway, Uttarakhand 246171, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3909b78f89986a2d:0x3826625962fd6c35!8m2!3d30.3042081!4d79.0001753?authuser=0&hl=en&rclk=1,30.3042081,79.0001753,Uttarakhand,North
Doon Hospital,Government hospital,"New Rd, Race Course, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Doon+Hospital/data=!4m5!3m4!1s0x3909299586d37819:0x62078fdbe8bc3559!8m2!3d30.3196299!4d78.0421506?authuser=0&hl=en&rclk=1,30.3196299,78.0421506,Uttarakhand,North
Hospital,Hospital,"4XWM+5C6, Paithani, Uttarakhand 246123, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3909bf2fbb926d01:0x13417a3fe5322cb6!8m2!3d30.1454096!4d78.9835101?authuser=0&hl=en&rclk=1,30.1454096,78.9835101,Uttarakhand,North
PRASAD HOSPITAL,Hospital,"45, Railway Station Rd, Bankhandi, Adarsh Nagar, Adarsh Gram, Rishikesh, Uttarakhand 249201, India",https://www.google.co.kr/maps/place/PRASAD+HOSPITAL/data=!4m5!3m4!1s0x39093df7711465e1:0xa43b57e13b9ab53d!8m2!3d30.106228!4d78.2904095?authuser=0&hl=en&rclk=1,30.106228,78.2904095,Uttarakhand,North
Govind Hospital,Hospital,"Haridwar - Dehradun Rd, Jogiwala, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Govind+Hospital/data=!4m5!3m4!1s0x390928e10ee1ecaf:0x7675f8efb517e0e0!8m2!3d30.2828564!4d78.0685539?authuser=0&hl=en&rclk=1,30.2828564,78.0685539,Uttarakhand,North
Gov hospital Dichli,Hospital,"Bhengwal Gaon, Uttarakhand 249196, India",https://www.google.co.kr/maps/place/Gov+hospital+Dichli/data=!4m5!3m4!1s0x3908e5ed596f16ef:0xb77639bef1cfb83c!8m2!3d30.5480451!4d78.4060244?authuser=0&hl=en&rclk=1,30.5480451,78.4060244,Uttarakhand,North
Hospital,Hospital,"Turner Rd, Bharuwala Colony, Clement Town, Dehradun, Uttarakhand 248002, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x39092be80d005aa1:0xb2952af5b7255ba4!8m2!3d30.2722507!4d78.0075883?authuser=0&hl=en&rclk=1,30.2722507,78.0075883,Uttarakhand,North
Manas Deaddiction center,Rehabilitation center,"Kaladhungi Rd, near Kirola Petrol Pump Lamachaur, Haldwani, Uttarakhand 263139, India",https://www.google.co.kr/maps/place/Manas+Deaddiction+center/data=!4m5!3m4!1s0x39a09b68e643c429:0x53897cfc1ee35491!8m2!3d29.2263357!4d79.4252062?authuser=0&hl=en&rclk=1,29.2263357,79.4252062,Uttarakhand,North
Hospital,Hospital,"3J72+8WJ, Pauri, Uttarakhand 246173, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x39090b425fba6371:0x4357105602b1027c!8m2!3d30.0633481!4d78.6022582?authuser=0&hl=en&rclk=1,30.0633481,78.6022582,Uttarakhand,North
"District Hospital, Champawat",Hospital,"NH-125, NH125, Lohaghat Range, Uttarakhand 262523, India","https://www.google.co.kr/maps/place/District+Hospital,+Champawat/data=!4m5!3m4!1s0x39a0e1feac5b0ee1:0x719a6b00148903b3!8m2!3d29.3324829!4d80.0928705?authuser=0&hl=en&rclk=1",29.3324829,80.0928705,Uttarakhand,North
Chandra Hospital,Hospital,"Kaulagarh Rd, Rajender Nagar, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Chandra+Hospital/data=!4m5!3m4!1s0x390929f8d30539dd:0x92cbd7f94953a16e!8m2!3d30.3371809!4d78.0218956?authuser=0&hl=en&rclk=1,30.3371809,78.0218956,Uttarakhand,North
हो�?���?��ैथिक हॉस्पिटल,Hospital,"3J72+8WM, Chaitur, Uttarakhand 246173, India",https://www.google.co.kr/maps/place/%E0%A4%B9%E0%A5%8B%E0%A4%AE%E0%A5%8D%E0%A4%AF%E0%A5%8B%E0%A5%88%E0%A4%A5%E0%A4%BF%E0%A4%95+%E0%A4%B9%E0%A5%89%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A4%BF%E0%A4%9F%E0%A4%B2/data=!4m5!3m4!1s0x39090bb360cf670d:0xb544239b42c8e145!8m2!3d30.0633313!4d78.6022924?authuser=0&hl=en&rclk=1,30.0633313,78.6022924,Uttarakhand,North
Hospital,Hospital,"75R2+PW6, Nag Lagasari, Uttarakhand 246429, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3909cf4d8ef1191d:0xebcc24b76b4d84d5!8m2!3d30.2917766!4d79.1522703?authuser=0&hl=en&rclk=1,30.2917766,79.1522703,Uttarakhand,North
Old Hospital Building,General hospital,"Singuni, Uttarakhand 249151, India",https://www.google.co.kr/maps/place/Old+Hospital+Building/data=!4m5!3m4!1s0x3908ebcd86513063:0x705e4d49d9f54134!8m2!3d30.6841095!4d78.3535373?authuser=0&hl=en&rclk=1,30.6841095,78.3535373,Uttarakhand,North
VELMED HOSPITALS,Hospital,"Turner Rd, Morowala, Clement Town, Dehradun, Uttarakhand 248002, India",https://www.google.co.kr/maps/place/VELMED+HOSPITALS/data=!4m5!3m4!1s0x39092b0bb0f3149d:0x26b7699bb919eaac!8m2!3d30.2722902!4d78.007725?authuser=0&hl=en&rclk=1,30.2722902,78.007725,Uttarakhand,North
Hospital,Hospital,"Jakholi Badma, Uttarakhand 246141, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3909b310bfffffff:0x8c22ac23d9f4eda8!8m2!3d30.3910328!4d78.8962889?authuser=0&hl=en&rclk=1,30.3910328,78.8962889,Uttarakhand,North
Hospital,Hospital,"XF4M+23H, Banchuri, Uttarakhand 246121, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x39097273a7167693:0x4cd73508fe03fa6f!8m2!3d29.9550516!4d78.4827494?authuser=0&hl=en&rclk=1,29.9550516,78.4827494,Uttarakhand,North
Tulsi Hospital,General hospital,"Railway Rd, Ganesh Chowk, Ganeshpur, Roorkee, Uttarakhand 247667, India",https://www.google.co.kr/maps/place/Tulsi+Hospital/data=!4m5!3m4!1s0x390eb3995320a3bf:0xc5fc444e2d38ad7f!8m2!3d29.8585849!4d77.8771448?authuser=0&hl=en&rclk=1,29.8585849,77.8771448,Uttarakhand,North
Hospital,Hospital,"Hospital Road, Basukedar, Uttarakhand 246425, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x390835c005224961:0x6c409d0db9a1c247!8m2!3d30.4391839!4d79.0564558?authuser=0&hl=en&rclk=1,30.4391839,79.0564558,Uttarakhand,North
Dr Lal PathLabs,Diagnostic center,"Gas Godam Road,Ramnagar,Dist-Nainital,Uttarakhand, Gas Godam Road, Uttarakhand 263139, India",https://www.google.co.kr/maps/place/Dr+Lal+PathLabs/data=!4m5!3m4!1s0x39a0a1fa392f9e3b:0xa4b4c7865c7c4831!8m2!3d29.380304!4d79.463566?authuser=0&hl=en&rclk=1,29.380304,79.463566,Uttarakhand,North
Katghar Hospital,Hospital,"XFPV+M55, Banskatal, Uttarakhand 246173, India",https://www.google.co.kr/maps/place/Katghar+Hospital/data=!4m5!3m4!1s0x3909728df0794319:0x388069ade62a59dc!8m2!3d29.9866393!4d78.492972?authuser=0&hl=en&rclk=1,29.9866393,78.492972,Uttarakhand,North
Chardham hospital,Hospital,"73X3+M3V, Nehru Colony, Drone Puri, Dharampur, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Chardham+hospital/data=!4m5!3m4!1s0x3909290a6b5cbc53:0x9871c41d9cf473e8!8m2!3d30.2992336!4d78.052682?authuser=0&hl=en&rclk=1,30.2992336,78.052682,Uttarakhand,North
hospital,Hospital,"57XH+GH7, Kudarna, Uttarakhand 249175, India",https://www.google.co.kr/maps/place/hospital/data=!4m5!3m4!1s0x390923db6bed172b:0xdbb6f90835907614!8m2!3d30.198781!4d78.2789365?authuser=0&hl=en&rclk=1,30.198781,78.2789365,Uttarakhand,North
Dharmarth Chikitsalaya,Hospital,"Badrinath Ji Road, Rishikesh, Uttarakhand 249192, India",https://www.google.co.kr/maps/place/Dharmarth+Chikitsalaya/data=!4m5!3m4!1s0x39091644518311f3:0x85a6f05e7b97d6ff!8m2!3d30.1284497!4d78.32393?authuser=0&hl=en&rclk=1,30.1284497,78.32393,Uttarakhand,North
Mehrotra Hospital,Nursing home,"Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/Mehrotra+Hospital/data=!4m5!3m4!1s0x390a439772c8ea83:0x1b161067746f72f5!8m2!3d29.2038667!4d78.9480208?authuser=0&hl=en&rclk=1,29.2038667,78.9480208,Uttarakhand,North
"CHC,Rikhnikhal",Hospital,"Pauri Hwy, Pauri, Uttarakhand 246001, India","https://www.google.co.kr/maps/place/CHC,Rikhnikhal/data=!4m5!3m4!1s0x3909a577dc6b72a1:0xd3ca3261bd96ea0c!8m2!3d30.1461215!4d78.7768627?authuser=0&hl=en&rclk=1",30.1461215,78.7768627,Uttarakhand,North
Sirohi Bone Hospital- Best Hospital in Kashipur,Orthopedic surgeon,"Dronasagar Ke Samne, Bazpur Rd, Kashipur, Uttarakhand 244713, India",https://www.google.co.kr/maps/place/Sirohi+Bone+Hospital-+Best+Hospital+in+Kashipur/data=!4m5!3m4!1s0x390a432f976deb33:0x99ae8309335d992!8m2!3d29.2051224!4d78.9695971?authuser=0&hl=en&rclk=1,29.2051224,78.9695971,Uttarakhand,North
Doon Valley Hospital,Private hospital,"55, Haridwar Rd, East Rest Camp, Guru Nanak Vihar, Race Course, Dehradun, Uttarakhand 248001, India",https://www.google.co.kr/maps/place/Doon+Valley+Hospital/data=!4m5!3m4!1s0x390929bca9d5ad7f:0x26ebcb0e8250d48a!8m2!3d30.3119152!4d78.0480822?authuser=0&hl=en&rclk=1,30.3119152,78.0480822,Uttarakhand,North
